URL_OrigBrightfield_L,URL_OrigBrightfield_H,URL_OrigBrightfield,URL_OrigRNA,URL_OrigMito,URL_OrigER,URL_OrigDNA,URL_OrigAGP,Metadata_Source,Metadata_Batch,Metadata_Plate,Metadata_Well,Metadata_Site,Metadata_AbsPositionZ,Metadata_AbsTime,Metadata_BinningX,Metadata_BinningY,Metadata_ChannelID,Metadata_ChannelName,Metadata_Col,Metadata_ExposureTime,Metadata_FieldID,Metadata_ImageResolutionX,Metadata_ImageResolutionY,Metadata_ImageSizeX,Metadata_ImageSizeY,Metadata_MainEmissionWavelength,Metadata_MainExcitationWavelength,Metadata_MaxIntensity,Metadata_ObjectiveMagnification,Metadata_ObjectiveNA,Metadata_PlaneID,Metadata_PositionX,Metadata_PositionY,Metadata_PositionZ,Metadata_Row
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f03p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f03p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f03p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f03p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f03p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f03p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f03p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f03p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,C16,3,0.134347305,2021-09-22T04:58:59.36-04:00,2,2,5,HOECHST 33342,16,0.01,3,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,0.0,0.000645814,-4e-06,3
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f04p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f04p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f04p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f04p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f04p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f04p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f04p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f04p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,C16,4,0.134344995,2021-09-22T04:59:00.887-04:00,2,2,5,HOECHST 33342,16,0.01,4,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,0.000645814,0.000645814,-4e-06,3
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f05p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f05p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f05p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f05p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f05p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f05p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f05p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f05p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,C16,5,0.134344995,2021-09-22T04:59:02.447-04:00,2,2,5,HOECHST 33342,16,0.01,5,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,0.000645814,0.0,-4e-06,3
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f06p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f06p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f06p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f06p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f06p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f06p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f06p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f06p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,C16,6,0.134348005,2021-09-22T04:59:03.977-04:00,2,2,5,HOECHST 33342,16,0.01,6,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,-0.000645814,0.0,-4e-06,3
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f07p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f07p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f07p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f07p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f07p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f07p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f07p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f07p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,C16,7,0.134345293,2021-09-22T04:59:05.537-04:00,2,2,5,HOECHST 33342,16,0.01,7,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,-0.000645814,-0.000645814,-4e-06,3
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f08p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f08p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f08p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f08p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f08p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f08p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f08p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f08p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,C16,8,0.134344205,2021-09-22T04:59:07.08-04:00,2,2,5,HOECHST 33342,16,0.01,8,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,0.0,-0.000645814,-4e-06,3
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f09p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f09p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f09p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f09p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f09p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f09p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f09p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c16f09p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,C16,9,0.134343594,2021-09-22T04:59:08.64-04:00,2,2,5,HOECHST 33342,16,0.01,9,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,0.000645814,-0.000645814,-4e-06,3
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f01p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f01p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f01p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f01p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f01p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f01p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f01p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f01p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,C17,1,0.1343375,2021-09-22T05:05:20.623-04:00,2,2,5,HOECHST 33342,17,0.01,1,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,0.0,0.0,-4e-06,3
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f02p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f02p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f02p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f02p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f02p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f02p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f02p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f02p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,C17,2,0.134338498,2021-09-22T05:05:22.183-04:00,2,2,5,HOECHST 33342,17,0.01,2,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,-0.000645814,0.000645814,-4e-06,3
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f03p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f03p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f03p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f03p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f03p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f03p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f03p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f03p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,C17,3,0.134337604,2021-09-22T05:05:23.727-04:00,2,2,5,HOECHST 33342,17,0.01,3,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,0.0,0.000645814,-4e-06,3
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f04p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f04p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f04p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f04p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f04p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f04p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f04p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f04p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,C17,4,0.134337306,2021-09-22T05:05:25.287-04:00,2,2,5,HOECHST 33342,17,0.01,4,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,0.000645814,0.000645814,-4e-06,3
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f05p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f05p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f05p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f05p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f05p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f05p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f05p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f05p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,C17,5,0.134335101,2021-09-22T05:05:26.847-04:00,2,2,5,HOECHST 33342,17,0.01,5,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,0.000645814,0.0,-4e-06,3
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f06p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f06p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f06p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f06p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f06p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f06p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f06p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f06p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,C17,6,0.134337798,2021-09-22T05:05:28.377-04:00,2,2,5,HOECHST 33342,17,0.01,6,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,-0.000645814,0.0,-4e-06,3
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f07p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f07p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f07p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f07p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f07p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f07p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f07p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f07p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,C17,7,0.134337395,2021-09-22T05:05:29.92-04:00,2,2,5,HOECHST 33342,17,0.01,7,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,-0.000645814,-0.000645814,-4e-06,3
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f08p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f08p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f08p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f08p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f08p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f08p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f08p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r03c17f08p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,C17,8,0.134335399,2021-09-22T05:05:31.467-04:00,2,2,5,HOECHST 33342,17,0.01,8,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,0.0,-0.000645814,-4e-06,3
